Item,Date,Ada,Adams,Bannock,Bear Lake,Benewah,Bingham,Blaine,Boise,Bonner,Bonneville,Boundary,Butte,Camas,Canyon,Caribou,Cassia,Clark,Clearwater,Custer,Elmore,Franklin,Fremont,Gem,Gooding,Idaho,Jefferson,Jerome,Kootenai,Latah,Lemhi,Lewis,Lincoln,Madison,Minidoka,Nez Perce,Oneida,Owyhee,Payette,Power,Shoshone,Teton,Twin Falls,Valley,Washington,year
Climate,2/1/2010,-2.1483426,-1.661099572,-3.188658811,-3.118535815,-2.845038886,-2.714477452,-1.330967224,-1.310245773,-3.755154074,-2.935197196,-3.823964045,-1.814303349,-1.078704635,-1.951753315,-3.189070234,-1.495130794,-1.542829428,-3.228965278,-0.600031702,-1.347704045,-3.311510681,-2.384817575,-2.468289422,-1.603572095,-2.433487655,-2.353425464,-1.449283193,-3.184778109,-2.789675061,-1.247021183,-2.775078439,-1.704327196,-2.993968784,-1.624240157,-2.576145546,-2.909119695,-1.047468142,-2.274881241,-2.318293086,-3.125277452,-2.531107454,-1.116864127,-0.882298888,-2.249089181,2010
Climate,3/1/2010,-2.368593291,-1.893362065,-3.591011416,-3.509471979,-3.133081903,-3.124635073,-1.373286564,-1.40765817,-3.863815436,-3.284778114,-3.940280959,-1.985190693,-0.992571888,-2.112492257,-3.606071049,-1.710221874,-2.003516294,-3.342409555,-0.674640137,-1.427658566,-3.684618457,-2.636049614,-2.60314038,-1.599857714,-2.571735018,-3.266406346,-1.577329352,-3.367395184,-3.060920431,-1.362126721,-3.150694969,-1.993869403,-3.488290317,-1.903349899,-2.907958359,-3.188227964,-1.253785227,-2.312418084,-2.649705223,-3.196023815,-2.653203659,-1.230517418,-1.114059196,-2.487682243,2010
Climate,4/1/2010,-2.199507724,-1.093788135,-3.364270025,-3.280139242,-2.137028254,-3.016739253,-0.726682968,-0.754544256,-3.034162502,-2.708245954,-3.178627043,-1.575525045,-0.181702005,-1.980842308,-2.943525515,-1.290703835,-1.360948277,-2.466877214,0.020174757,-0.853228393,-3.689382034,-1.340683468,-2.195717163,-1.085655469,-1.878391479,-3.595835812,-1.124323861,-2.49773739,-2.103006718,-0.767920354,-2.265077161,-1.700166433,-3.053386667,-1.569951233,-2.25875053,-3.028615492,-0.66771284,-2.017813724,-2.379998876,-2.30213176,-1.590635419,-0.476921924,-0.159269937,-1.814600093,2010
Climate,5/1/2010,-1.751460763,-0.155542036,-2.740430617,-2.620688064,-1.398035981,-2.41825443,0.379503696,-0.079662011,-2.293085891,-2.006837047,-2.496412432,-0.886711722,1.319749272,-1.416297668,-2.158167336,0.09090835,-0.618371837,-1.687133477,0.884079567,0.088578519,-2.935345043,-0.484367067,-1.702397155,-0.00296865,-0.944669423,-3.144995273,0.098007024,-1.766827415,-1.287959853,0.314994038,-1.355261658,-1.072416982,-2.739149872,-0.722654454,-1.572419776,-2.243246711,0.241441496,-1.472975917,-1.618016178,-1.594720739,-0.359607713,0.709437035,0.766746739,-1.155792096,2010
Climate,6/1/2010,-0.780861984,2.562364584,-2.277494499,-1.47499038,2.926757761,-1.701106789,0.740012067,1.546946411,2.640744149,-0.442137965,1.02010898,-0.177919147,1.705012,0.453433087,-0.85830926,-0.158547712,0.795148866,2.138801279,2.053961821,0.762833478,-2.161233322,0.98694183,0.069282233,0.401247128,2.328028472,-2.163233463,0.157158697,2.790281808,2.854928426,2.161048721,3.055926545,-0.891146179,-1.463669695,-0.722020667,1.689208173,-1.933902156,0.555899199,0.853610789,-1.401645825,2.775378969,2.306731808,0.268667055,2.503232355,2.084440942,2010
Climate,7/1/2010,-0.97841712,3.558613135,-2.666799741,-1.797202495,3.439023337,-2.059398251,0.341749418,2.175314747,3.409512919,-0.541933449,3.121698406,-0.775259509,1.470753574,0.187939046,-1.156406923,-0.718398999,0.477067933,3.015614564,1.88660614,0.667928776,-2.559300679,1.24326259,0.223638344,-0.21376915,2.976604133,-2.555685078,-0.388919683,3.376360008,3.380074709,1.919885423,3.630316931,-1.095809527,-1.622566387,-1.008104951,1.619521643,-2.373736185,-0.015047272,0.601782808,-1.837343692,3.299610862,2.788616149,-0.145768519,3.468744344,2.035856275,2010
Climate,8/1/2010,-1.199283215,3.122268729,-2.385614174,-1.397220331,3.031968043,-1.896564442,-0.114001996,1.785014592,3.003426973,-0.306660104,2.610448321,-0.90890627,0.855626232,-0.45960488,-0.842900453,-1.192269871,0.494803844,2.855042717,1.489097766,0.311531831,-2.153713947,1.25350607,0.03088865,-0.601427103,2.716978265,-2.338162956,-0.7005429,2.881651197,2.884438046,1.84761383,3.20277274,-1.34174545,-1.345338704,-1.272296332,0.742845279,-2.191151996,-0.663347684,0.340059068,-1.836197145,3.047115995,2.66531038,-0.785596906,3.014558383,1.637532755,2010
Climate,9/1/2010,-1.711156512,2.340419884,-2.901596835,-2.252962446,3.00840788,-2.361911082,-0.632606214,1.04123158,3.401569285,-1.037087648,3.10570621,-1.113024744,0.070440581,-1.171053967,-1.672384485,-1.657928204,0.123083004,2.815810021,1.188321542,-0.347329292,-2.804418828,0.561835096,-0.576730032,-0.976304834,2.546353031,-2.58830457,-1.01882898,3.072693682,2.858217858,1.901667502,3.083085418,-1.562474741,-1.835762951,-1.557406513,0.851963133,-2.696779636,-1.166616271,-0.751483292,-2.302423327,3.196327009,1.691380194,-1.181922593,2.385044842,0.675700017,2010
Climate,10/1/2010,-0.900862368,2.203269036,-2.242339618,-1.81669791,3.314747475,-1.6498255,0.424571475,1.350535252,3.639780187,-0.629499251,3.331462289,-0.344089413,1.129497076,-0.540493549,-1.231501845,-0.149154833,0.365929737,3.045389191,1.752726878,0.719127296,-2.244415905,0.72986592,-0.257333575,0.800338579,2.697452923,-2.026795646,0.987637925,3.417861953,3.16016221,2.322880694,3.277664042,-0.070923591,-1.308837167,-0.174465072,1.565187555,-1.964451785,0.537980872,-0.134143097,-1.489317393,3.398998822,1.793521776,0.948501901,2.533491713,0.745622906,2010
Climate,11/1/2010,-1.187435554,1.947253955,-1.09173451,-1.083686716,3.56135777,0.285560158,1.291993887,1.082439608,3.933257956,0.570715302,3.60273542,1.203512351,1.161047836,-0.86808296,-0.343189341,1.217344119,2.019112871,3.492152524,1.862315368,0.390959575,-1.321070708,2.208443022,-0.40948689,0.927265709,2.939535173,-0.665258076,1.408024092,3.760426729,3.315514406,2.815991433,3.310600338,1.348918554,0.323938306,1.504209629,1.778055334,-0.771543632,0.209977654,-0.833997148,0.474799642,3.865302706,2.531867849,1.331946237,2.208315523,0.366824773,2010
Climate,12/1/2010,0.391334627,2.317786413,2.510006043,1.191783488,4.100278931,2.5849096,2.291671262,1.834231959,4.210204782,2.615908542,3.706247957,2.638479947,1.960775706,0.807305895,2.276776769,2.304305945,3.115205462,4.283647721,2.659570092,1.509286609,2.295149248,3.423518367,0.981424691,1.682313314,3.554847933,2.364906416,2.298176612,4.140652412,4.019482264,3.63027868,4.077115265,2.473704481,2.499724627,2.714545992,2.59808482,2.466487842,1.451558826,0.823611269,2.636012975,4.463373243,3.26579392,2.117986648,2.653772747,1.284393738,2010
Climate,1/1/2011,1.108782781,2.432979402,2.700756032,2.190455065,4.430976933,2.794256008,2.249334446,2.014498929,4.294724265,2.891952944,3.766216719,2.640839585,2.110242497,1.126444973,2.514958377,2.358327038,3.17781817,4.54061884,2.599962319,1.729374751,2.495233839,3.26815053,1.445799667,1.85670181,3.626776836,2.626388832,2.391341374,4.518420233,4.398810891,3.559854375,4.453300006,2.398038689,2.79126627,2.64199732,2.763495892,2.533601999,1.706833831,1.183296638,2.665552665,4.468995466,3.382775716,2.29129746,2.678874772,1.547416159,2011
Climate,2/1/2011,1.400397987,2.807553685,3.178868819,2.770275035,4.951846129,3.247490293,2.376123327,2.188775149,4.300319409,3.520377233,3.776648916,3.038081734,2.196529759,1.392199275,3.049862998,2.687165457,4.02415776,5.393106355,2.841463311,2.022368188,2.915091914,4.226440372,1.791621035,2.239385078,4.404989942,3.439982341,2.707755253,4.777504041,5.182554524,3.996411441,5.392149096,2.564152121,3.707984481,2.904322708,3.857686019,2.829831523,2.156319054,1.537258126,2.985397526,4.979136679,4.089095726,2.738176575,2.943355821,1.857046516,2011
Climate,3/1/2011,2.436494607,3.334141648,2.997316722,2.819441745,5.374663946,2.987409409,2.630157545,2.816132053,4.806837666,3.239147431,4.286796732,2.992802124,2.712391449,2.535454134,2.89829948,2.978949997,3.876268551,5.426634421,3.066116551,2.758576254,2.709094937,3.768637965,2.553944644,2.958722359,4.527771438,3.272650317,3.311648686,5.226899779,5.541564556,3.939535178,5.588225176,2.785352968,3.477658424,2.998147029,4.391280279,2.76780206,2.889291186,2.427646658,2.894521786,5.181569112,3.642836779,3.353545788,3.39031168,2.541780248,2011
Climate,4/1/2011,3.269763592,3.549277979,3.35975365,3.241103855,5.569764269,3.151752776,2.915982361,3.040955742,5.230439926,3.371486367,4.959161127,3.270987977,2.973622569,3.767242543,3.142987983,3.541835695,4.124323159,5.643108395,3.207133089,3.338029019,3.246307924,3.78628673,3.001089978,3.773189628,4.779374248,3.646804888,4.058620452,5.465763878,5.675165454,4.072604247,5.715546571,3.245113452,3.569350844,3.214839183,4.777395672,3.350821759,3.546806136,3.298657733,3.307644273,5.606964459,3.620692465,4.097841406,3.566574466,2.896353091,2011
Climate,5/1/2011,4.383041164,4.52867246,5.133205314,5.118690948,6.067512041,4.521445264,4.067223234,3.753861252,5.414039303,5.015422406,5.124081409,4.585959135,3.958592273,4.548240644,4.965298698,5.153146044,5.753322846,6.224913,4.401395984,4.181545815,5.261254229,5.283139031,4.181645834,4.561164694,5.782025169,5.009790627,5.061075958,5.775113142,6.471165512,5.350827247,6.859032342,4.194773895,5.167917635,4.460209703,6.310133725,5.298956093,4.344178905,4.379696752,4.878252091,5.853164118,5.361514249,5.242723651,4.414644101,4.092102382,2011
Climate,6/1/2011,4.176634574,4.748487039,5.821179744,6.279883736,5.775884631,4.525705366,4.12628355,3.99168575,5.207714961,5.234197962,4.955527761,4.560169806,4.168210114,4.104570767,5.717164978,4.823979415,6.46175236,6.195399185,4.772418244,4.197028992,6.213997291,5.791690463,4.384489768,4.056445833,6.097189296,4.825348995,4.47297592,5.548501843,6.194924958,6.04064119,6.60724744,3.74521984,5.703252788,3.999669675,6.861595297,5.714411865,3.832180619,4.05830497,4.771613533,5.67603724,5.425317435,4.705924411,4.51353854,4.332154907,2011
Climate,7/1/2011,3.559539791,4.916880257,4.932574328,5.495344716,5.820076464,3.705435908,3.398097667,3.955101299,5.327282922,4.720744394,5.054659139,3.627267435,3.614276028,3.426631314,5.023200344,3.969975008,5.82257332,6.201902235,4.055126857,3.686168331,5.315744954,5.683613848,3.938129882,3.34301446,6.067754682,3.937347554,3.747030264,5.6410103,6.340762136,5.252838578,6.641678586,3.053553207,5.288231147,3.2539838,7.083524413,4.823546285,3.132833804,3.416931813,3.914115601,5.722964692,5.168401049,3.945655263,4.579042498,3.806769517,2011
Climate,8/1/2011,2.668543383,3.799855893,3.858036237,4.340472768,4.785144338,2.815943301,2.416798049,2.98545879,4.166582914,3.763418812,3.804839609,2.606192029,2.64624779,2.410173709,3.961806841,2.822556599,4.813995849,5.058930025,2.894126212,2.768618143,4.182030347,4.778851254,2.970340055,2.434175868,4.787273172,3.045689079,2.810857227,4.580248147,5.223615537,3.992270693,5.362435346,2.1569642,4.366095421,2.307764626,5.793518947,3.694110369,2.123838482,2.457686193,2.894128623,4.593966398,4.206575598,2.891248355,3.386005107,2.812003974,2011
Climate,9/1/2011,1.719185076,2.578638774,2.71137145,3.169438383,3.41874213,1.668673238,1.40590563,1.924865645,2.844948165,2.482205778,2.456439509,1.445876788,1.671425625,1.417321851,2.736761057,1.857952719,3.277871126,3.525318468,1.627592122,1.855218562,3.051131624,3.32178827,1.946063229,1.574701917,3.22919207,1.774031819,1.892235921,3.261759319,3.826291524,2.42856973,3.868018381,1.305358927,3.005706112,1.395838328,4.327455841,2.629408462,1.320665555,1.509510797,1.85949327,3.130433575,2.869127249,1.996986381,2.111700863,1.811226738,2011
Climate,10/1/2011,2.517575388,3.078642355,2.846629171,3.171575295,3.475089278,2.035448731,1.873416582,2.689194129,3.017704394,2.800283392,2.731586787,1.848058662,2.224174456,2.234990627,2.86270318,2.152848856,3.658800341,4.017190742,2.1818271,2.511614141,3.077281191,3.749006679,2.725159585,2.140467304,3.795042628,2.22899429,2.358178336,3.320783318,3.858512108,2.987395538,4.087611625,1.781026791,3.425988394,1.782884795,4.404443863,2.736822492,1.947248804,2.260197472,2.131269645,3.534535339,3.273660145,2.4489071,2.791959274,2.44911411,2011
Climate,11/1/2011,1.156099247,2.242263,2.802670981,3.088495744,2.871776046,2.048017192,1.426494986,1.748694863,2.372966684,2.781938545,2.05615052,1.709821489,1.518317741,0.819012369,2.825147708,1.805117618,3.425510567,3.556817363,1.642481648,1.389805068,3.003335788,3.640851243,1.505305466,1.086891262,3.328329877,2.237029946,1.449167341,2.665697979,3.169320821,2.6001608,3.459388533,1.17064512,3.33475404,1.37624893,3.505736467,2.631644719,0.602234085,0.935687838,2.008008395,3.088431572,3.215304982,1.635240394,2.184017003,1.287382923,2011
Climate,12/1/2011,-1.692101419,0.502078747,2.082368269,2.504130635,1.537143877,1.413473233,-0.731375116,-0.508614152,0.75322068,2.25760772,-0.458188096,0.715811603,-1.200030115,-2.160659796,2.277626693,0.890043717,2.562204523,2.386979305,-0.210449338,-1.645476167,2.269769338,2.909812482,-1.587307074,-2.109010204,2.219807085,1.595219486,-1.607435727,1.303150623,1.784662112,1.577912066,2.196988113,-1.778278424,2.673859966,-0.944657232,2.11966629,1.758541987,-2.062481274,-2.384690148,1.179811386,1.950373026,2.718251752,-0.353136722,0.945711929,-2.00247595,2011
Climate,1/1/2012,-1.245304705,0.108855213,2.153520633,2.469582854,0.915469919,1.530249127,-0.370773472,-0.250037488,-1.472432704,2.289789564,-1.919211816,0.913784385,-0.941278424,-1.74998283,2.327100108,0.543365498,2.48726554,2.108513811,0.035260802,-1.36005367,2.236134451,2.924555743,-1.302395783,-1.918310492,2.188096554,1.659905471,-1.760212199,-0.722795931,1.201287891,1.498969939,1.844380103,-1.46585579,2.615582421,-1.133786702,1.585508156,1.71806187,-1.966070723,-2.146358791,1.250595951,1.814844948,2.699363223,-0.755629008,1.115092107,-2.060972282,2012
Climate,2/1/2012,-1.729476607,0.042265488,2.17179591,2.44284341,0.376925023,1.576284421,-0.465419933,-0.392112085,-1.232249288,2.36199057,-1.743817435,0.834051509,-1.093089727,-1.902046771,2.388116122,0.21679963,2.301579919,2.044018321,-0.077925997,-1.540196071,2.211438896,2.790645092,-1.573139407,-1.898909129,2.036283539,1.551570871,-1.757883983,-1.066887297,0.943356066,1.356090283,1.660351004,-1.366610186,2.561513473,-1.085682753,1.214031108,1.600329658,-1.87139077,-2.21664646,1.208360648,1.73279006,2.753675713,-1.208806378,0.992217241,-1.948222223,2012
Climate,3/1/2012,-1.343096039,0.753089258,0.687722561,0.797661299,0.939700068,-0.367546335,-0.810730302,0.367527195,-0.456896878,1.018312874,-0.853431366,-0.833381671,-0.767938703,-1.299234423,0.856498095,-1.613634683,0.898817427,2.364551017,0.211857125,-1.101162035,0.793616014,1.776326937,-0.8042934,-1.525386305,2.381499552,-0.887952144,-1.643767085,-0.359587672,1.524946009,1.363786808,2.150465758,-1.532091333,1.254457101,-1.593165411,1.746878497,-0.747615178,-1.869852639,-1.252793676,-1.158599085,2.199030467,1.483451481,-1.725236931,1.677910392,-1.090472144,2012
Climate,4/1/2012,-1.057125145,1.464884799,-1.464591457,-1.447986622,1.283951169,-1.86744069,-0.859659348,1.071107908,-0.01217669,-0.645184581,-0.452301843,-1.655156814,-0.418040436,-0.660859413,-0.891921789,-2.120970403,-0.41157342,2.483989543,0.387786474,-0.714657127,-1.987886159,0.707946257,0.580736214,-1.262305474,2.389513773,-2.447052849,-1.671641828,0.081718507,1.897368697,0.863067044,2.535238322,-1.720031881,-0.171850462,-1.909486198,2.173350652,-2.273439833,-1.753334195,1.198619819,-2.112602304,2.277528019,0.662117433,-1.960999974,1.704190432,0.826450238,2012
Climate,5/1/2012,-1.436165975,1.142905983,-2.755110051,-3.086359262,0.733117145,-2.571105994,-1.638467295,0.929143019,-0.521031505,-2.418371607,-0.963622459,-2.5197977,-0.877004304,-0.895861899,-2.597969332,-2.830795336,-1.83732446,1.822801928,-0.73115471,-0.850001592,-3.069393306,-1.552808935,0.412626552,-1.623187573,1.700613595,-2.962580861,-2.102904885,-0.359629617,1.278822904,-0.583986459,1.815362506,-2.083836083,-2.49158488,-2.372767524,1.291346696,-3.154415809,-2.198064904,0.913032595,-2.762945602,1.643379014,-2.194262483,-2.55841861,1.201349747,1.266601249,2012
Climate,6/1/2012,-1.881580185,1.235525298,-3.638496548,-4.060684272,2.148159251,-3.443715163,-2.287249362,0.264861607,2.040494368,-3.553118446,1.941937865,-3.219538793,-1.571680314,-1.314434917,-3.645127518,-3.719525153,-3.550830634,2.572369561,-1.525906724,-1.577718358,-3.934761858,-3.223062521,0.041431266,-2.156323884,2.043524824,-3.868828209,-2.757374768,1.963919236,2.244929167,-1.139668514,2.527466873,-2.668022769,-3.604356914,-3.127271058,2.01172849,-4.009898621,-2.820030935,0.500567224,-3.622739239,2.729838587,-3.482814982,-3.252607133,0.945539074,1.068883088,2012
Climate,7/1/2012,-1.981341307,0.839469971,-3.653688705,-4.062881233,2.53684753,-3.532649476,-2.484075467,-0.640016762,2.595998723,-3.79186889,2.496961131,-3.351398232,-1.871994082,-1.450730928,-3.809645487,-3.696345897,-3.688910545,2.695200349,-1.953192231,-1.811399849,-3.841312293,-3.507643183,-0.36035461,-2.194660622,1.88498199,-3.899820799,-2.704769243,2.442395336,2.578196082,-1.62592261,2.731086945,-2.664327926,-3.775298899,-3.123037173,1.948497986,-3.898551956,-2.871552603,-0.034630867,-3.623245586,3.034854663,-3.850125247,-3.220687121,0.181346476,0.664867813,2012
Climate,8/1/2012,-2.386820995,-0.853940702,-3.966071428,-4.458638355,1.680837437,-3.966099781,-2.982634241,-1.527305081,1.783450878,-4.374247554,1.661238762,-3.977512115,-2.391026361,-2.029631258,-4.33658054,-3.875961576,-4.319031683,1.688445444,-2.777363271,-2.241199537,-4.10688346,-4.116202462,-1.382494816,-2.484313231,0.123608,-4.410153465,-2.881105307,1.62039843,1.648229651,-2.78434539,1.627450696,-2.939277043,-4.335858343,-3.394891302,0.565576166,-4.078712751,-3.148911895,-1.196783879,-3.886137413,2.106444173,-4.479454224,-3.330554545,-1.492729437,-0.95942893,2012
Climate,9/1/2012,-2.904306738,-1.832320465,-4.260779842,-4.752550951,-0.453192775,-4.415065057,-3.477572332,-2.222350016,0.003135354,-4.914861907,-0.534319049,-4.505879844,-2.928809198,-2.632404712,-4.742307502,-4.107625256,-5.04327485,-1.086566742,-3.547953664,-2.721127233,-4.330973353,-4.815470279,-2.05021795,-2.871381916,-2.061123762,-4.963286088,-3.206275773,-0.55568762,-0.947371728,-3.800147827,-0.749169808,-3.275757414,-4.942533493,-3.708021879,-1.442365051,-4.249068133,-3.515634585,-1.880338798,-4.16253112,0.523585458,-5.09228729,-3.615519196,-2.348823659,-1.734776771,2012
Climate,10/1/2012,-2.278766932,-0.917380144,-3.826726396,-4.420562401,1.05924717,-3.87334587,-2.917553395,-1.585637989,1.371658334,-4.413988352,1.172149774,-3.836011856,-2.372941159,-1.975827082,-4.339561748,-3.614185428,-4.253973389,0.865378546,-2.815139594,-2.165098493,-3.974585314,-4.162475085,-1.361164232,-2.351094492,-0.670527493,-4.279570559,-2.725361811,1.151921074,1.053942897,-2.820527209,0.854848805,-2.764892349,-4.340149888,-3.21982856,0.15517877,-3.808546696,-2.984970573,-1.223533479,-3.690177458,1.738111228,-4.559521306,-3.105031411,-1.443675147,-0.971852838,2012
Climate,11/1/2012,-2.81113271,-1.093119131,-3.923277571,-4.302506924,1.750094061,-4.031795283,-3.244454131,-2.14580464,2.123842422,-4.403698213,1.934124385,-4.054148898,-2.868479278,-2.430032693,-4.279140967,-3.742683435,-4.163129932,1.824637331,-2.881474876,-2.737528029,-3.915874317,-3.892184498,-1.86315595,-2.806068343,0.331848947,-4.46845677,-3.112648776,1.836079051,1.58059617,-2.636913218,1.584611582,-3.190943653,-4.29643503,-3.500047486,0.886934918,-3.787143512,-3.519193478,-1.699724311,-3.805277157,2.521898571,-4.40493834,-3.454392645,-1.51717859,-1.392560657,2012
Climate,12/1/2012,-3.104603744,-1.214525861,-3.780350947,-4.058298791,1.949175035,-3.923175547,-3.213313957,-2.340537049,2.448189828,-4.320955522,1.971574705,-3.939161815,-2.875871814,-2.763334556,-4.152156265,-3.411679385,-3.88751815,2.144020078,-2.836728669,-2.839291627,-3.735771829,-3.738911282,-2.229861828,-2.819415886,0.906386199,-4.296506515,-2.967566924,2.16482988,1.644318965,-2.437678257,1.592209892,-3.208219185,-4.163622804,-3.37555397,0.548602383,-3.57641849,-3.305172913,-2.15283897,-3.599181049,2.853585241,-4.34315885,-3.127849783,-1.527768083,-1.750556824,2012
Climate,1/1/2013,-3.14834009,-1.511326369,-3.464399223,-3.498754571,1.87700954,-3.731865305,-3.067691416,-2.647966193,1.873456111,-4.070554959,1.190794845,-3.798116683,-2.990304086,-2.908315137,-3.757588,-3.014211531,-3.720870149,2.086982771,-2.787721848,-2.973544705,-3.302312501,-3.447868145,-2.568959751,-2.849765271,0.778829211,-4.15587317,-2.797951988,2.064597977,1.588821095,-2.413311654,1.501479156,-2.926399855,-3.955722534,-3.033404321,0.333581496,-3.205325364,-3.077570254,-2.554029555,-3.280009806,2.320235995,-4.118021104,-2.876474469,-1.660232541,-2.205926812,2013
Climate,2/1/2013,-3.261449797,-1.763367823,-3.211611669,-3.044830438,1.04997088,-3.549794026,-3.086615001,-2.947123811,0.518289062,-3.702250912,-0.955346848,-3.747373871,-3.118185303,-3.081036867,-3.297812122,-2.747458633,-3.712332379,1.300652887,-2.906347778,-3.079193089,-2.993509357,-3.283182478,-2.945790202,-2.756549494,0.056514447,-4.163659246,-2.600172035,1.157807148,0.860481815,-2.544425176,1.050130604,-2.903939554,-3.791074201,-2.814703034,-0.402140242,-2.952867985,-2.9746353,-2.888628406,-2.998049186,1.326867972,-3.567160382,-2.662625029,-1.928202043,-2.479615146,2013
Climate,3/1/2013,-4.046274537,-2.446672166,-3.670770965,-3.179005999,-1.435175847,-3.959904956,-3.539618729,-3.513283849,-1.398674106,-3.939455828,-1.468674536,-4.020280097,-3.488079141,-3.970229596,-3.500490361,-3.217065821,-4.077859935,-0.757349686,-3.262868892,-3.607032021,-3.437662631,-3.752769688,-3.67149885,-3.263336434,-1.372378529,-4.785127605,-3.2492112,-1.186842001,-1.3507582,-2.96783217,-1.047226531,-3.734648553,-4.049978012,-3.532612791,-1.768750022,-3.488454702,-3.625346104,-3.577024663,-3.566642978,-1.138347228,-3.82365575,-3.131172415,-2.501476436,-3.18658218,2013
Climate,4/1/2013,-4.491751039,-2.440223183,-3.449836517,-2.610989465,-1.366119318,-4.10079163,-3.631975265,-3.513605953,-1.227802809,-3.579233773,-1.173863114,-4.148438633,-3.347085697,-4.341797133,-2.933309888,-3.408370996,-4.066680203,-0.848385862,-3.116582753,-3.737952087,-3.1095703,-3.412389197,-4.037518245,-3.662593038,-1.390522219,-5.391225135,-3.667204466,-1.218413777,-1.300385568,-2.943244783,-1.156854458,-4.223614266,-3.897132994,-3.854333484,-1.864767233,-3.446571413,-4.038392393,-4.107768567,-3.760357324,-1.110431,-3.215195954,-3.478634129,-2.395507741,-3.340095665,2013
Climate,5/1/2013,-4.664465819,-2.566114665,-3.516544491,-2.548137378,-1.553314135,-3.917175885,-3.651866827,-3.648698545,-1.427156662,-3.295136348,-1.186489257,-4.01884419,-3.472461869,-4.255173954,-2.6754005,-3.571148427,-3.791481793,-1.21619024,-3.09416743,-3.867583469,-3.20861022,-3.035018394,-4.370590237,-3.710843034,-1.54617365,-5.176060077,-3.705027379,-1.464005765,-1.481637336,-2.863699039,-1.324033264,-4.158432374,-3.771670337,-3.825730756,-2.164119243,-3.656478541,-4.080157623,-4.125150996,-3.823151791,-1.480817123,-2.763466002,-3.635079985,-2.408555892,-3.624169357,2013
Climate,6/1/2013,-4.679279665,-2.498268833,-4.080111004,-3.304440509,-1.03602796,-4.332859102,-3.874295072,-3.792566729,-0.710078792,-3.722391685,0.217729074,-4.268022399,-3.610863477,-4.18927351,-3.287133365,-4.202767745,-4.062815564,-0.819751779,-3.244071006,-4.022472486,-3.89552596,-3.253498398,-4.307525026,-3.863177733,-1.340630534,-5.469009219,-4.01135795,-0.92379455,-1.040266871,-2.926145063,-0.946600015,-4.332102655,-4.141187688,-4.197461345,-1.845187054,-4.308724164,-4.346505347,-3.969988077,-4.344580752,-0.964889731,-2.992972027,-4.041258838,-2.348350507,-3.47871909,2013
Climate,7/1/2013,-4.531031031,-2.848036221,-3.858217621,-3.113506438,-1.435201327,-4.20455455,-3.90421073,-4.035674333,-1.075522328,-3.838771044,-0.42886152,-4.332330086,-3.731778556,-4.053986591,-3.270065231,-3.965735052,-4.242247556,-1.39169894,-3.630938104,-4.014735449,-3.565797214,-3.570581392,-4.281218137,-3.719904916,-1.910414574,-5.37319035,-3.793393951,-1.354736835,-1.548745878,-3.447570593,-1.520518822,-4.131939501,-4.233077174,-4.001318042,-2.460428767,-3.94477097,-4.104149878,-3.87768779,-4.114962804,-1.265909553,-3.40561842,-3.840447569,-2.804735585,-3.535770385,2013
Climate,8/1/2013,-4.156251177,-2.776536377,-3.962568987,-3.449550137,-1.637335692,-4.18789536,-3.712058501,-3.770606792,-1.247321968,-4.016262529,-0.681665611,-4.170848812,-3.490699974,-3.730418884,-3.5791103,-3.979912161,-4.11955651,-1.704065506,-3.413642664,-3.7183107,-3.789690157,-3.662069436,-3.960461555,-3.46543875,-2.05355632,-5.19690233,-3.579222851,-1.505700278,-1.717573329,-3.271383477,-1.719269282,-3.890744935,-4.284789334,-3.862703689,-2.506491957,-4.094206049,-3.797720017,-3.580730634,-4.106782605,-1.545194458,-3.668146276,-3.648902215,-2.696729163,-3.324049241,2013
Climate,9/1/2013,-2.867993226,-1.472099944,-2.67774306,-1.849793624,-0.062349779,-2.722380844,-2.54099613,-2.487578035,0.893499005,-2.169366411,0.814667278,-2.796076533,-2.34755043,-2.390112535,-1.941536968,-2.9432493,-2.512666609,-0.097698035,-2.063186011,-2.572882976,-2.499287953,-1.937545279,-2.64136506,-2.422718486,-0.225006613,-3.540093057,-2.577485366,0.617790079,-0.015681038,-1.810140477,0.528031763,-2.844566435,-2.450403191,-2.771163541,-0.942395609,-3.039467542,-2.66600435,-2.307021679,-2.943004164,0.648498782,-1.716800033,-2.626166101,-1.387404379,-2.038864521,2013
Climate,10/1/2013,-2.507036778,-1.679365508,-2.202446797,-1.120627891,-1.017274968,-2.198429025,-2.244056329,-2.308727058,-0.631924854,-0.966013994,-0.536563958,-2.42139327,-2.091759272,-2.125203576,-0.973755167,-2.523787347,-1.895364825,-1.035553949,-1.87312284,-2.247105527,-2.02666523,-0.394644617,-2.490853435,-2.087797857,-0.927476072,-2.929573072,-2.201120552,-0.775176042,-1.037640715,-1.689464826,-0.863446031,-2.486326421,-1.701538077,-2.371171261,-1.70290563,-2.633727696,-2.086455377,-2.166591322,-2.51766047,-0.747104146,0.622923667,-2.186454061,-1.479630142,-2.061139491,2013
